City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,tabas,33.5959,56.9244,32.78,16,100,2.26,IR,1686508980
280,wanning,18.8003,110.3967,26.06,92,100,2.13,CN,1686508980
281,crane,31.3974,-102.3501,36.02,14,0,1.86,US,1686508980
282,sandefjord,59.1312,10.2167,20.45,28,0,3.6,NO,1686508981
283,syriam,16.7722,96.2378,25.06,100,100,0.0,MM,1686508981
284,elliot lake,46.3834,-82.6331,15.36,55,100,3.62,CA,1686508981
285,barra do bugres,-15.0725,-57.1811,34.56,32,4,1.37,BR,1686508982
286,acarau,-2.8856,-40.12,28.35,73,8,7.43,BR,1686508983
287,mwene-ditu,-7.0,23.45,22.86,38,19,1.16,CD,1686508983
288,duong dong,10.2167,103.9667,28.0,78,40,6.69,VN,1686508983
289,coro,11.4045,-69.6734,31.33,64,100,10.03,VE,1686508983
290,goderich,43.7501,-81.7165,14.39,88,100,5.14,CA,1686508884
291,zouerate,22.7187,-12.4521,33.91,18,0,6.47,MR,1686508984
292,mejit,10.2753,170.8646,27.61,82,32,7.19,MH,1686508984
293,walvis bay,-22.9575,14.5053,13.38,93,0,2.06,NA,1686508984
294,al jawf,29.5,38.75,30.57,22,0,4.12,SA,1686508984
295,launceston,-41.45,147.1667,9.63,93,100,2.06,AU,1686508984
296,makubetsu,45.3714,141.8211,12.58,98,18,5.46,JP,1686508985
297,vitebsk,55.1905,30.2033,9.87,63,1,3.39,BY,1686508985
298,falam,22.9167,93.6833,16.46,95,28,1.26,MM,1686508985
299,cheremukhovo,60.3484,59.9851,3.47,70,8,2.92,RU,1686508985
300,giresun,40.5,38.5,8.25,85,100,0.67,TR,1686508985
301,snowflake,34.5134,-110.0785,27.18,11,0,11.04,US,1686508986
302,dolores,-36.3132,-57.6792,9.6,48,0,5.26,AR,1686508986
303,komsomolets,53.7453,62.0708,11.53,74,100,3.78,KZ,1686508986
304,ust'-kulom,61.6864,53.6902,2.63,76,13,2.05,RU,1686508986
305,ulsteinvik,62.3432,5.8487,20.5,45,100,4.47,NO,1686508986
306,beloyarskiy,63.7119,66.6722,3.86,97,100,4.84,RU,1686508986
307,fada n'gourma,12.0622,0.3578,30.79,51,63,6.52,BF,1686508987
308,harper,4.375,-7.7169,25.71,80,100,5.87,LR,1686508987
309,modrany,50.0112,14.4096,22.31,45,0,5.14,CZ,1686508987
310,floro,61.5996,5.0328,21.04,55,0,2.06,NO,1686508987
311,shiguai,40.7058,110.2856,14.34,50,18,2.65,CN,1686508987
312,amga,60.8953,131.9608,13.47,78,98,2.09,RU,1686508988
313,fort st. john,56.2499,-120.8529,20.94,35,75,1.03,CA,1686508723
314,kolyvan',55.3053,82.7391,8.79,61,0,1.53,RU,1686508988
315,zefta,30.7142,31.2442,23.44,49,16,2.6,EG,1686508988
316,inhambane,-23.865,35.3833,20.33,73,0,2.88,MZ,1686508988
317,suileng,47.25,127.0833,15.06,88,100,2.15,CN,1686508988
318,kapuskasing,49.4169,-82.4331,12.05,50,75,5.14,CA,1686508988
319,vadso,70.0744,29.7487,20.49,50,0,3.09,NO,1686508989
320,hohhot,40.8106,111.6522,13.16,54,0,2.0,CN,1686508989
321,gunnison,38.7,-107.0673,17.47,24,100,2.29,US,1686508989
322,alaghsas,17.0187,8.0168,34.94,36,40,5.66,NE,1686508989
323,grand-bassam,5.2118,-3.7388,26.98,84,94,4.8,CI,1686508989
324,fedorovskiy,45.0972,40.9517,18.94,85,22,1.05,RU,1686508989
325,borgarnes,64.5383,-21.9206,11.56,78,48,6.12,IS,1686508990
326,nuuk,64.1835,-51.7216,4.34,93,100,7.72,GL,1686508990
327,gaspe,48.8334,-64.4819,23.12,40,20,4.12,CA,1686508974
328,clewiston,26.7542,-80.9337,37.22,43,42,1.61,US,1686508943
329,pandan,14.0453,124.1694,27.3,85,100,3.59,PH,1686508990
330,palangkaraya,-2.2,113.8333,23.35,99,81,0.86,ID,1686508990
331,alofi,-19.0595,-169.9187,22.94,94,96,4.12,NU,1686508991
332,hammerfest,70.6634,23.6821,10.25,81,75,11.32,NO,1686508722
333,kampung simpang renggam,1.8278,103.3,27.19,90,20,1.24,MY,1686508991
334,al fqih ben calah,32.5009,-6.6906,32.4,30,3,5.02,MA,1686508991
335,igbara-odo,7.5025,5.0626,21.75,98,100,2.03,NG,1686508991
336,griffith,41.5284,-87.4237,17.27,94,100,8.23,US,1686508991
337,carbonear,47.7332,-53.2148,7.86,92,100,7.63,CA,1686508992
338,new kingman-butler,35.265,-114.0323,25.58,13,0,6.17,US,1686508992
339,huilong,31.8111,121.655,20.0,93,99,2.4,CN,1686508879
340,hadibu,12.65,54.0333,28.18,78,99,7.33,YE,1686508992
341,terrace heights,46.6062,-120.4398,25.57,47,0,1.34,US,1686508992
342,prachuap khiri khan,12.2167,99.75,27.05,88,100,1.99,TH,1686508992
343,tekeli,44.83,78.8239,13.24,83,64,2.65,KZ,1686508992
344,dunedin,-45.8742,170.5036,6.56,80,4,3.46,NZ,1686508993
345,qax,41.4225,46.9242,21.55,63,0,2.47,AZ,1686508993
346,zempoala,19.45,-96.4167,33.28,56,21,4.43,MX,1686508993
347,kingisepp,59.3733,28.6134,10.36,58,8,1.76,RU,1686508993
348,kapa'a,22.0752,-159.319,26.18,79,20,5.14,US,1686508993
349,tavda,58.0425,65.2726,6.38,68,6,2.83,RU,1686508993
350,jijiga,9.35,42.8,17.86,80,74,2.52,ET,1686508994
351,punta cardon,11.6581,-70.215,30.02,66,79,12.64,VE,1686508994
352,mu'minobod,38.1085,70.0285,27.35,57,100,3.52,TJ,1686508994
353,mawu,29.5923,107.3139,22.3,70,100,1.24,CN,1686508994
354,mulchen,-37.7167,-72.2333,8.92,74,6,4.28,CL,1686508994
355,yerofey pavlovich,53.9667,121.9667,13.98,69,100,1.38,RU,1686508994
356,tvoroyri,61.5556,-6.8111,9.55,90,100,4.18,FO,1686508995
357,artesia,33.8658,-118.0831,21.67,71,100,4.63,US,1686508920
358,new glasgow,45.5834,-62.6486,13.88,67,44,5.65,CA,1686508995
359,sultanah,24.4926,39.5857,36.25,13,0,6.17,SA,1686508995
360,hacienda huancane,-15.8222,-70.8856,9.89,16,1,5.53,PE,1686508995
361,maintirano,-18.0667,44.0167,23.53,71,0,4.83,MG,1686508995
362,alice town,25.7167,-79.3,28.71,67,0,4.96,BS,1686508996
363,taoudenni,22.6783,-3.9836,39.58,9,0,4.16,ML,1686508996
364,nizhneangarsk,55.7833,109.55,11.92,92,100,1.63,RU,1686508996
365,kamaishi,39.2667,141.8833,16.68,96,100,3.28,JP,1686508996
366,abadeh,31.1608,52.6506,22.81,31,3,2.16,IR,1686508996
367,phon charoen,18.0333,103.1667,27.26,91,98,1.79,TH,1686508996
368,chui,-33.6971,-53.4616,13.24,40,50,4.2,UY,1686508997
369,parabel',58.6978,81.4825,16.08,46,60,7.42,RU,1686508997
370,hajjah,15.6943,43.6058,22.77,60,96,1.61,YE,1686508997
371,bikenibeu village,1.3673,173.1241,25.98,94,75,0.51,KI,1686508997
372,jalalabad,34.4265,70.4515,31.12,31,17,1.52,AF,1686508997
373,idrinskoye,54.3708,92.1358,10.56,62,100,2.12,RU,1686508998
374,marakkanam,12.2,79.95,28.79,72,100,6.28,IN,1686508998
375,weiser,44.251,-116.9693,28.51,48,100,0.89,US,1686508998
376,yamada,39.4667,141.95,16.56,98,100,2.21,JP,1686508998
377,mbamba bay,-11.2833,34.7667,23.17,66,8,2.38,TZ,1686508998
378,raja,8.4596,25.678,22.39,91,68,1.78,SS,1686508998
379,ribas do rio pardo,-20.4431,-53.7592,30.34,41,1,4.63,BR,1686508999
380,virac,13.6333,124.2167,24.08,84,100,4.55,PH,1686508999
381,djibouti,11.5,42.5,34.21,31,80,2.82,DJ,1686508999
382,chudovo,59.1167,31.6833,10.79,53,9,1.16,RU,1686508910
383,kyshtovka,56.555,76.6271,14.57,95,100,2.68,RU,1686508999
384,noyabrsk,63.1994,75.4507,6.35,81,10,5.0,RU,1686508999
385,ocean shores,46.9737,-124.1563,17.47,84,100,4.12,US,1686509000
386,salalah,17.0151,54.0924,31.05,79,75,3.09,OM,1686509000
387,tsiombe,-25.3,45.4833,18.07,86,0,1.75,MG,1686509000
388,thurso,58.5927,-3.5259,16.14,82,70,2.87,GB,1686509000
389,gucheng chengguanzhen,32.266,111.6348,22.07,90,100,0.46,CN,1686509000
390,singleton,-32.5667,151.1833,6.35,83,100,1.18,AU,1686509001
391,algeciras,36.1333,-5.4505,24.82,50,0,6.17,ES,1686509001
392,lagos,6.5833,3.75,27.18,88,100,1.89,NG,1686508338
393,margate,51.3813,1.3862,21.6,75,24,0.78,GB,1686508720
394,choele choel,-39.2667,-65.6833,11.47,23,0,4.5,AR,1686508805
395,porto novo,6.4965,2.6036,26.9,81,100,2.9,BJ,1686509001
396,belmonte,-15.8631,-38.8828,25.97,70,0,3.11,BR,1686509002
397,kijang,35.2442,129.2139,19.85,96,7,1.41,KR,1686509002
398,gokwe,-18.2048,28.9349,19.2,35,89,1.67,ZW,1686509002
399,ancud,-41.8697,-73.8203,8.42,74,50,0.81,CL,1686509002
400,qamdo,31.1667,97.2333,2.72,90,100,2.79,CN,1686509002
401,banda aceh,5.5577,95.3222,27.18,80,100,5.95,ID,1686509003
402,laascaanood,8.4774,47.3597,29.13,40,100,11.02,SO,1686509003
403,tepic,21.5,-104.9,30.72,42,0,0.0,MX,1686508986
404,buchanan,5.8808,-10.0467,25.44,87,86,3.08,LR,1686509003
405,ponta delgada,37.7333,-25.6667,20.4,73,20,5.14,PT,1686509003
406,sola,-13.8833,167.55,26.14,76,45,10.43,VU,1686509003
407,portage la prairie,49.9728,-98.2926,25.52,33,10,2.24,CA,1686509004
408,richards bay,-28.783,32.0377,18.53,87,0,4.08,ZA,1686509004
409,dudinka,69.4058,86.1778,9.79,50,100,6.9,RU,1686509005
410,new norfolk,-42.7826,147.0587,9.4,83,100,0.45,AU,1686509005
411,papao,-17.75,-149.55,25.82,72,99,8.49,PF,1686509006
412,holbrook,40.8123,-73.0784,26.59,67,75,4.63,US,1686509006
413,egilsstadir,65.2653,-14.3948,18.95,26,0,6.17,IS,1686509006
414,pimenta bueno,-11.6725,-61.1936,32.07,50,83,1.69,BR,1686509006
415,nadym,65.5333,72.5167,8.53,73,100,5.47,RU,1686509007
416,thunder bay,48.4001,-89.3168,17.95,32,20,4.12,CA,1686508976
417,inarajan village,13.2736,144.7484,27.54,83,75,6.37,GU,1686509007
418,chinde,26.8418,88.0763,19.12,89,98,1.67,NP,1686509007
419,viitasaari,63.0667,25.8667,15.11,50,16,3.66,FI,1686509007
420,hobyo,5.3505,48.5268,26.42,84,100,12.26,SO,1686509008
421,tobol'sk,58.2,68.2667,6.35,67,0,3.09,RU,1686509008
422,san paolo di civitate,41.7383,15.2602,23.31,85,0,2.59,IT,1686509008
423,san antonio de pale,-1.4014,5.6325,24.94,85,86,4.56,GQ,1686509008
424,fengcheng,40.4536,124.0717,13.32,89,28,0.34,CN,1686509009
425,betioky,-23.7167,44.3833,18.37,83,0,2.77,MG,1686509009
426,antsiranana,-12.2787,49.2917,22.99,86,0,3.94,MG,1686509009
427,inirida,3.8653,-67.9239,29.03,80,97,0.54,CO,1686509009
428,amos,48.5669,-78.1162,17.24,65,100,0.98,CA,1686508851
429,zhalantun,48.0,122.7167,15.96,75,65,2.57,CN,1686509010
430,tokonou,9.65,-9.7833,24.01,87,42,2.48,GN,1686509010
431,dakhla,23.6848,-15.958,24.01,73,0,8.75,EH,1686509010
432,dorado,18.4588,-66.2677,34.04,60,75,7.72,PR,1686508761
433,brisas de zicatela,15.8369,-97.0419,33.29,62,40,3.09,MX,1686509010
434,selizharovo,56.8519,33.4487,8.51,64,0,2.12,RU,1686509010
435,mochudi,-24.4167,26.15,14.33,31,0,1.72,BW,1686509011
436,cayambe,0.05,-78.1333,20.59,66,69,2.2,EC,1686509011
437,songyang,34.4553,113.0281,20.69,61,22,1.21,CN,1686509011
438,puerto aysen,-45.4,-72.7,5.77,99,100,1.98,CL,1686509011
439,graham,47.0529,-122.2943,18.96,73,100,4.63,US,1686509011
440,st. john's,47.5649,-52.7093,7.6,96,100,6.17,CA,1686508867
441,belgrade,44.804,20.4651,20.19,89,20,3.6,RS,1686509011
442,mil'kovo,55.6078,37.7956,13.27,63,92,4.3,RU,1686509012
443,weyburn,49.6668,-103.8511,22.12,30,38,4.12,CA,1686509012
444,broome,42.2506,-75.833,28.99,36,0,4.12,US,1686509012
445,claveria,18.6074,121.0832,26.76,78,94,3.14,PH,1686509012
446,tchintabaraden,15.8969,5.7985,33.74,38,28,4.88,NE,1686509012
447,burang,30.25,81.1667,5.57,82,28,2.02,CN,1686509012
448,siwa oasis,29.2041,25.5195,31.4,27,54,3.5,EG,1686509013
449,xuddur,4.1213,43.8894,26.24,59,93,7.85,SO,1686509013
450,potchefstroom,-26.7167,27.1,11.76,19,0,2.65,ZA,1686509013
451,batang,-6.4846,110.7083,25.52,81,93,2.66,ID,1686509013
452,malango,-2.9627,119.9001,18.9,98,99,0.8,ID,1686509013
453,ceelbuur,4.685,46.6176,26.76,61,97,10.07,SO,1686509013
454,ceerigaabo,10.6162,47.368,23.22,45,100,4.0,SO,1686509014
455,urangan,-25.3,152.9,17.92,84,2,3.09,AU,1686509014
456,la passe,45.5549,-0.8967,27.13,74,8,4.79,FR,1686509014
457,rice lake,45.5061,-91.7382,17.99,42,0,8.75,US,1686509014
458,boa vista,2.8197,-60.6733,31.99,58,40,3.09,BR,1686509014
459,kruisfontein,-34.0033,24.7314,11.6,75,100,0.76,ZA,1686509014
460,callao,-12.0667,-77.15,23.16,64,100,4.12,PE,1686509015
461,wucheng,29.6008,118.175,21.13,92,49,0.94,CN,1686509015
462,weno,7.4515,151.8468,26.97,89,75,2.06,FM,1686509015
463,harlan,41.653,-95.3255,18.03,81,100,5.31,US,1686509015
464,rabo de peixe,37.8,-25.5833,19.73,73,20,5.14,PT,1686509015
465,cabedelo,-6.9811,-34.8339,25.37,85,85,5.85,BR,1686509015
466,cacequi,-29.8836,-54.825,12.64,47,2,5.64,BR,1686509016
467,mapastepec,15.4333,-92.9,32.68,63,98,3.72,MX,1686509016
468,acapulco de juarez,16.8634,-99.8901,31.9,66,0,4.63,MX,1686509016
469,corvallis,44.5646,-123.262,21.24,65,0,4.63,US,1686509016
470,dig,27.4667,77.3333,36.15,29,0,2.62,IN,1686509016
471,padang,-0.9492,100.3543,25.03,87,49,1.2,ID,1686509016
472,mount pleasant,32.7941,-79.8626,30.08,71,0,4.12,US,1686509017
473,nouadhibou,20.931,-17.0347,26.99,54,6,7.2,MR,1686509017
474,muang xay,20.7,101.9833,21.32,98,82,0.59,LA,1686509017
475,mission,26.2159,-98.3253,34.98,61,75,7.2,US,1686509017
476,vila velha,-20.3297,-40.2925,29.97,63,20,5.14,BR,1686509017
477,sant antoni de portmany,38.9807,1.3036,25.21,71,0,2.06,ES,1686509017
478,alice springs,-23.7,133.8833,11.75,71,75,0.0,AU,1686508806
479,yangambi,0.8102,24.4336,24.13,72,48,1.07,CD,1686509018
480,hornell,42.3279,-77.6611,26.88,58,100,0.83,US,1686509018
481,koksan,38.7819,126.6664,13.52,91,10,1.55,KP,1686509018
482,myrina,39.8797,25.0742,20.58,73,0,2.57,GR,1686509018
483,kapshagay,43.8833,77.0833,23.2,27,100,2.87,KZ,1686509018
484,chachapoyas,-6.2317,-77.869,17.59,81,76,0.94,PE,1686509018
485,zilair,52.2332,57.4392,14.49,91,88,4.81,RU,1686509019
486,khenifra,32.9333,-5.6667,25.72,46,51,4.73,MA,1686509019
487,nouna,12.7333,-3.8667,31.1,45,20,3.11,BF,1686509019
488,peniche,39.3558,-9.3811,22.27,87,100,3.33,PT,1686508784
489,tomah,43.9786,-90.504,12.73,67,100,3.09,US,1686509019
490,poplar bluff,36.757,-90.3929,27.88,73,100,5.14,US,1686509019
491,ambon,-3.6954,128.1814,27.15,42,40,2.06,ID,1686509019
492,waingapu,-9.6567,120.2641,24.06,90,100,4.6,ID,1686509020
493,piti village,13.4626,144.6933,27.49,93,20,2.57,GU,1686509020
494,aras-asan,8.8908,126.3033,25.3,89,54,2.8,PH,1686509020
495,souillac,-20.5167,57.5167,24.21,83,20,3.09,MU,1686509020
496,qrendi,35.8347,14.4583,22.84,83,20,6.17,MT,1686509020
497,kahriz,34.3838,47.0553,25.04,22,0,3.09,IR,1686509020
498,maymana,35.9214,64.7836,26.51,29,0,1.49,AF,1686509021
499,polyarnyy,69.1989,33.4478,15.81,49,94,4.47,RU,1686509021
500,minot,48.2325,-101.2963,22.23,28,0,1.54,US,1686508862
501,balkanabat,39.5108,54.3671,28.67,38,96,4.16,TM,1686509021
502,inari,68.906,27.0288,21.11,43,100,3.92,FI,1686509021
503,pokachi,61.7198,75.3683,6.39,84,7,3.83,RU,1686509021
504,ambodifotatra,-16.9833,49.85,24.4,77,19,1.15,MG,1686509021
505,severo-yeniseyskiy,60.3725,93.0408,4.31,72,0,1.87,RU,1686509022
506,ovalle,-30.5983,-71.2003,17.08,47,93,1.44,CL,1686509022
507,rabigh,22.7986,39.0349,31.83,40,76,2.88,SA,1686509022
508,cobija,-11.0267,-68.7692,29.43,67,82,1.21,BO,1686509022
509,spodnje hoce,46.5,15.65,19.91,76,75,2.57,SI,1686509022
510,jeddah,21.5169,39.2192,35.92,28,0,3.09,SA,1686508953
511,fuji,35.1667,138.6833,21.09,96,100,1.01,JP,1686509023
512,la ronge,55.1001,-105.2842,25.14,44,0,4.63,CA,1686509023
513,port moresby,-9.4431,147.1797,24.68,88,75,1.54,PG,1686508791
514,cururupu,-1.8283,-44.8683,28.32,74,17,3.01,BR,1686509014
515,san luis de la loma,17.2706,-100.8939,32.26,57,6,3.86,MX,1686509024
516,saint-joseph,-21.3667,55.6167,21.21,80,18,2.74,RE,1686509024
517,hami,42.8,93.45,31.56,14,0,3.58,CN,1686509024
518,isiolo,0.3546,37.5822,22.19,55,84,5.32,KE,1686509024
519,konduga,11.6558,13.4213,31.24,46,52,1.49,NG,1686509024
520,remire-montjoly,4.9167,-52.2667,26.02,89,75,3.09,GF,1686509025
521,witu,-2.3889,40.4382,26.09,88,100,3.72,KE,1686509025
522,tamandare,-8.7597,-35.1047,26.07,81,12,3.51,BR,1686509025
523,bafoulabe,13.8065,-10.8321,39.71,15,95,1.05,ML,1686509025
524,pirallahi,40.4723,50.333,25.08,75,91,3.36,AZ,1686509025
525,aleksandrovskoye,44.7142,43.0008,19.98,72,100,1.22,RU,1686509025
526,codrington,-38.2667,141.9667,8.41,78,99,5.15,AU,1686509025
527,magadan,59.5667,150.8,7.43,96,98,1.64,RU,1686509026
528,bardai,11.65,7.2333,27.64,58,76,2.72,NG,1686509026
529,novo aripuana,-5.1206,-60.3797,29.55,74,82,1.33,BR,1686509026
530,cabinda,-5.55,12.2,25.08,88,100,3.09,AO,1686509026
531,sodankyla,67.4167,26.6,16.67,49,100,5.71,FI,1686509026
532,ciudad acuna,29.3232,-100.9522,31.32,66,100,4.63,MX,1686509026
533,xilin hot,43.9667,116.0333,10.87,72,37,1.78,CN,1686509027
534,zemio,5.0314,25.1361,20.86,98,100,2.94,CF,1686509028
535,khandyga,62.6667,135.6,14.1,74,100,2.29,RU,1686509028
536,cuito,-12.3833,16.9333,15.35,40,60,0.72,AO,1686509028
537,jining,35.405,116.5814,21.23,62,47,4.23,CN,1686509028
538,naifaru,5.4444,73.3657,28.54,80,18,7.01,MV,1686509029
539,merizo village,13.2658,144.6691,27.31,82,82,6.2,GU,1686509029
540,saint croix,17.7397,-64.7388,31.25,72,0,8.75,VI,1686508841
541,xining,36.6167,101.7667,11.04,83,97,1.11,CN,1686508756
542,brak,27.5496,14.2714,36.61,14,35,3.36,LY,1686509029
543,jalai nur,49.45,117.7,15.18,67,23,2.16,CN,1686509030
544,bel ombre,-4.6167,55.4167,26.91,83,40,6.17,SC,1686509030
545,gamba,-2.65,10.0,23.31,91,83,2.78,GA,1686509030
546,san jose del guaviare,2.5729,-72.6459,31.84,54,61,1.96,CO,1686509030
547,miranda de ebro,42.6865,-2.947,20.31,87,100,1.85,ES,1686509031
548,feijo,-8.1642,-70.3536,28.49,81,40,1.07,BR,1686509031
549,dubbo,-32.25,148.6167,4.07,93,100,4.12,AU,1686509031
550,labytnangi,66.6572,66.4183,3.93,86,100,5.23,RU,1686509031
551,secunda,-26.55,29.1667,11.29,64,0,1.34,ZA,1686509032
552,ichnya,50.8626,32.3942,11.26,82,100,6.9,UA,1686509032
553,kayangel,8.0823,134.7173,28.81,78,64,5.58,PW,1686509032
554,sanctuary point,-35.1114,150.629,7.4,75,21,2.41,AU,1686509032
555,kenai,60.5544,-151.2583,11.19,61,100,7.72,US,1686509032
556,bucerias,20.75,-105.3333,30.99,55,0,3.6,MX,1686509032
557,lhokseumawe,5.1801,97.1507,25.83,86,100,1.43,ID,1686509033
558,kiunga,-6.1219,141.2906,23.05,100,99,0.91,PG,1686509033
559,fruitland,38.3221,-75.6202,31.1,41,0,6.69,US,1686509033
560,tabuk,17.4189,121.4443,24.65,84,100,0.78,PH,1686509033
561,montrose,38.4166,-108.2673,21.67,21,100,1.43,US,1686508951
